date,session_id,player_id,position,sleep_score,readiness_score,hrv,resting_hr,fatigue_score,soreness_score,stress_score,cmj_height_cm,cmj_asymmetry_percent,vbt_mean_velocity,minutes_last_match,injury_flag
2024-11-28,SES0076,P020,ST,8.7,5.3,59.5,61,3.7,3.9,4.8,54.7,4.8,0.653,0,0
2024-11-28,SES0076,P021,ST,8.0,6.0,69.8,59,4.9,2.7,5.9,51.9,5.2,0.58,80,0
2024-11-28,SES0076,P022,ST,8.5,6.0,62.1,56,2.8,1.6,4.4,58.9,5.3,0.675,0,0
2024-11-30,SES0077,P001,GK,5.3,3.2,50.8,63,5.5,4.6,4.6,48.9,5.7,0.599,60,0
2024-11-30,SES0077,P002,CB,5.0,5.2,53.9,57,5.7,2.7,3.5,47.4,6.8,0.531,90,0
2024-11-30,SES0077,P003,CB,8.2,5.4,75.9,53,1.6,1.0,4.3,48.7,5.1,0.745,60,0
2024-11-30,SES0077,P004,CB,6.9,8.2,55.3,58,3.7,5.8,4.6,43.1,4.1,0.746,60,0
2024-11-30,SES0077,P005,LB,7.9,4.5,63.9,62,4.2,1.8,4.8,53.2,2.0,0.693,0,0
2024-11-30,SES0077,P006,LB,5.8,7.7,65.0,63,6.1,5.1,4.7,50.9,5.9,0.55,90,0
2024-11-30,SES0077,P007,RB,8.1,5.8,65.8,58,3.3,3.9,5.7,53.0,3.2,0.672,80,0
2024-11-30,SES0077,P008,RB,8.4,5.4,70.5,51,3.3,2.3,3.8,48.8,2.1,0.643,30,0
2024-11-30,SES0077,P009,CDM,7.5,7.1,72.8,50,4.1,4.2,4.3,57.3,5.7,0.643,0,0
2024-11-30,SES0077,P010,CDM,6.5,6.3,66.0,61,4.7,3.3,6.7,55.4,4.0,0.576,0,0
2024-11-30,SES0077,P011,CM,8.6,5.8,51.3,54,4.3,4.1,6.7,49.5,11.9,0.621,30,0
2024-11-30,SES0077,P012,CM,9.9,5.4,75.2,51,2.0,2.3,4.5,50.7,0.0,0.682,60,0
2024-11-30,SES0077,P013,CM,6.6,5.4,70.1,70,4.9,4.3,2.6,48.7,5.2,0.642,60,0
2024-11-30,SES0077,P014,LW,7.7,6.0,64.7,60,4.7,5.1,4.8,47.5,5.7,0.625,0,0
2024-11-30,SES0077,P015,LW,8.1,6.3,48.6,53,4.1,2.4,3.2,57.1,0.9,0.54,90,0
2024-11-30,SES0077,P016,RW,6.9,5.7,46.8,57,4.1,3.9,7.3,50.1,3.4,0.625,90,0
2024-11-30,SES0077,P017,RW,7.3,5.7,70.2,55,2.9,2.7,3.1,53.0,3.7,0.559,80,0
2024-11-30,SES0077,P018,CAM,7.5,6.7,69.5,55,4.5,3.5,4.1,51.0,2.4,0.591,60,0
2024-11-30,SES0077,P019,CAM,6.7,5.6,50.5,61,6.4,4.1,3.5,44.4,1.4,0.629,60,0
2024-11-30,SES0077,P020,ST,7.2,7.6,45.3,58,4.4,4.0,4.1,53.2,6.4,0.698,0,0
2024-11-30,SES0077,P021,ST,7.1,6.8,60.8,61,3.7,2.8,5.7,45.4,3.1,0.7,60,0
2024-11-30,SES0077,P022,ST,8.1,4.7,64.0,53,3.0,3.3,2.9,54.4,8.7,0.69,30,0
2024-12-02,SES0078,P001,GK,7.2,5.8,72.1,56,4.3,4.9,9.0,48.8,5.2,0.712,30,0
2024-12-02,SES0078,P002,CB,7.1,5.8,52.3,52,3.5,1.5,2.9,51.2,0.1,0.577,0,0
2024-12-02,SES0078,P003,CB,6.6,8.0,57.6,55,4.7,3.4,3.0,45.7,0.0,0.56,0,0
2024-12-02,SES0078,P004,CB,6.2,6.6,59.0,60,5.1,3.7,4.4,46.0,5.2,0.602,0,0
2024-12-02,SES0078,P005,LB,8.8,4.9,78.4,57,3.7,2.9,5.7,50.6,5.3,0.721,60,0
2024-12-02,SES0078,P006,LB,9.5,6.2,71.2,60,2.6,1.4,7.8,49.8,1.2,0.734,90,0
2024-12-02,SES0078,P007,RB,7.0,2.9,68.5,57,4.3,3.2,3.3,54.4,5.4,0.584,60,0
2024-12-02,SES0078,P008,RB,9.1,6.2,72.1,53,3.9,3.2,6.0,50.7,3.2,0.61,0,0
2024-12-02,SES0078,P009,CDM,7.3,4.2,63.3,60,5.3,3.5,2.8,49.8,1.7,0.494,30,0
2024-12-02,SES0078,P010,CDM,6.0,6.8,75.5,66,4.6,4.8,2.1,50.4,2.3,0.596,0,0
2024-12-02,SES0078,P011,CM,9.2,3.1,73.7,60,4.3,2.3,3.7,51.6,0.0,0.597,0,0
2024-12-02,SES0078,P012,CM,6.1,7.3,59.0,56,3.9,3.7,4.6,52.9,0.5,0.677,80,0
2024-12-02,SES0078,P013,CM,6.7,6.2,68.8,56,3.7,2.3,4.2,53.2,1.2,0.613,80,0
2024-12-02,SES0078,P014,LW,6.3,7.1,62.2,54,3.6,3.7,4.3,47.3,0.1,0.566,30,0
2024-12-02,SES0078,P015,LW,7.8,7.9,62.0,53,3.9,5.1,2.3,45.8,0.0,0.602,0,0
2024-12-02,SES0078,P016,RW,7.0,6.3,75.6,51,3.3,3.2,4.5,50.1,6.1,0.698,0,1
2024-12-02,SES0078,P017,RW,7.2,8.2,51.9,67,5.3,4.2,5.2,49.2,4.2,0.594,0,0
2024-12-02,SES0078,P018,CAM,7.8,5.3,61.9,60,5.2,3.9,1.8,47.1,6.9,0.674,30,0
2024-12-02,SES0078,P019,CAM,8.5,7.2,67.9,54,4.1,3.6,7.4,47.2,4.8,0.688,0,0
2024-12-02,SES0078,P020,ST,7.3,7.4,60.9,55,4.4,2.4,2.3,52.0,5.0,0.617,90,0
2024-12-02,SES0078,P021,ST,7.5,7.6,53.0,56,4.1,1.4,4.0,42.0,7.5,0.62,30,0
2024-12-02,SES0078,P022,ST,8.8,7.6,66.2,59,3.3,1.0,5.0,52.6,4.3,0.663,60,0
2024-12-04,SES0079,P001,GK,6.1,5.4,80.9,56,4.1,4.8,2.8,56.3,3.2,0.678,60,0
2024-12-04,SES0079,P002,CB,6.0,7.5,53.9,57,5.9,4.5,1.9,49.1,0.1,0.659,90,0
2024-12-04,SES0079,P003,CB,6.9,7.2,61.0,59,7.0,5.6,5.1,46.8,1.2,0.507,80,0
2024-12-04,SES0079,P004,CB,6.2,8.5,70.6,56,6.0,5.5,5.2,45.9,4.5,0.604,30,0
2024-12-04,SES0079,P005,LB,5.1,7.7,62.0,62,5.7,4.7,4.0,44.4,7.4,0.633,60,0
2024-12-04,SES0079,P006,LB,7.1,6.0,59.9,65,4.3,2.8,5.9,53.8,4.7,0.727,60,0
2024-12-04,SES0079,P007,RB,7.3,6.1,54.5,58,5.0,5.2,7.1,47.4,9.1,0.62,60,0
2024-12-04,SES0079,P008,RB,7.3,8.3,54.2,59,6.4,4.0,4.1,40.7,7.3,0.578,30,0
2024-12-04,SES0079,P009,CDM,7.3,7.7,66.2,60,2.9,2.6,4.9,44.3,0.8,0.645,90,0
2024-12-04,SES0079,P010,CDM,5.8,6.4,58.3,61,6.0,5.5,5.3,53.2,5.6,0.569,30,0
2024-12-04,SES0079,P011,CM,8.6,6.6,63.7,61,4.3,3.1,4.3,48.8,4.8,0.699,0,0
2024-12-04,SES0079,P012,CM,5.5,6.2,50.9,62,4.8,3.4,4.5,55.5,4.1,0.589,0,1
2024-12-04,SES0079,P013,CM,4.7,4.3,38.0,58,7.1,5.5,3.5,48.4,2.2,0.623,60,0
2024-12-04,SES0079,P014,LW,8.2,5.6,66.8,57,3.8,1.9,5.6,50.2,6.9,0.67,60,0
2024-12-04,SES0079,P015,LW,6.1,7.2,55.7,56,5.9,4.3,4.2,49.1,6.2,0.646,0,0
2024-12-04,SES0079,P016,RW,9.8,5.9,85.8,59,3.3,4.2,4.5,47.5,7.3,0.641,30,0
2024-12-04,SES0079,P017,RW,6.9,6.4,68.1,61,4.1,3.5,4.8,50.7,0.0,0.724,60,1
2024-12-04,SES0079,P018,CAM,7.4,4.3,67.6,68,4.0,3.1,4.3,55.3,0.0,0.766,60,0
2024-12-04,SES0079,P019,CAM,8.3,9.5,57.2,63,6.4,5.5,3.4,50.0,7.1,0.571,60,0
2024-12-04,SES0079,P020,ST,6.1,5.3,46.9,57,5.7,5.6,5.7,48.4,1.7,0.642,90,0
2024-12-04,SES0079,P021,ST,6.7,10.0,56.4,72,5.0,5.9,5.8,46.2,3.9,0.621,90,0
2024-12-04,SES0079,P022,ST,5.7,6.9,71.1,64,5.3,4.2,3.5,49.8,3.7,0.57,90,0
2024-12-06,SES0080,P001,GK,5.8,5.9,60.6,59,6.4,6.4,5.7,46.1,0.0,0.609,60,0
2024-12-06,SES0080,P002,CB,8.4,6.6,62.2,54,4.4,4.0,5.7,51.1,1.9,0.529,0,0
2024-12-06,SES0080,P003,CB,6.4,5.4,66.5,64,4.5,4.7,3.3,49.1,6.9,0.65,0,0
2024-12-06,SES0080,P004,CB,6.0,3.7,61.7,65,4.9,5.4,2.4,46.0,8.4,0.727,80,0
2024-12-06,SES0080,P005,LB,7.5,5.3,61.5,58,2.5,2.1,3.6,47.7,1.2,0.65,30,0
2024-12-06,SES0080,P006,LB,8.1,6.0,60.8,60,3.9,2.6,1.8,56.4,1.2,0.658,80,0
2024-12-06,SES0080,P007,RB,4.1,6.7,59.0,56,5.2,4.9,5.3,55.1,5.5,0.628,30,0
2024-12-06,SES0080,P008,RB,8.1,6.2,58.0,66,3.5,1.6,4.8,49.3,6.6,0.726,60,0
2024-12-06,SES0080,P009,CDM,6.9,6.8,43.8,57,5.6,4.5,8.0,50.8,6.8,0.58,30,0
2024-12-06,SES0080,P010,CDM,7.3,7.8,71.0,62,4.0,4.1,3.7,54.0,3.0,0.676,0,0
2024-12-06,SES0080,P011,CM,5.2,6.9,62.0,55,6.1,5.7,4.1,42.2,5.8,0.67,0,0
2024-12-06,SES0080,P012,CM,7.9,7.5,69.4,51,1.8,2.3,4.8,49.6,2.5,0.71,60,0
2024-12-06,SES0080,P013,CM,8.0,7.6,65.6,58,4.2,4.2,5.2,52.8,1.2,0.519,60,0
2024-12-06,SES0080,P014,LW,8.0,3.8,54.0,57,4.5,2.9,3.5,46.2,1.9,0.604,60,0
2024-12-06,SES0080,P015,LW,8.1,7.1,60.4,52,1.4,1.0,4.8,47.3,8.9,0.573,30,0
2024-12-06,SES0080,P016,RW,7.2,6.5,55.6,64,5.1,3.6,2.6,48.7,3.7,0.65,0,0
2024-12-06,SES0080,P017,RW,7.7,6.3,56.1,57,4.6,4.4,3.3,49.0,8.7,0.663,0,0
2024-12-06,SES0080,P018,CAM,7.6,3.8,60.4,59,4.5,3.2,4.4,47.7,7.2,0.609,60,0
2024-12-06,SES0080,P019,CAM,9.1,7.0,74.9,60,2.4,1.1,5.4,51.5,3.0,0.641,30,0
2024-12-06,SES0080,P020,ST,7.4,6.3,61.0,53,3.9,4.0,5.9,49.0,4.6,0.613,30,0
2024-12-06,SES0080,P021,ST,6.9,6.3,71.7,51,3.2,4.1,5.5,57.3,2.9,0.767,80,0
2024-12-06,SES0080,P022,ST,7.4,5.6,47.2,63,5.8,2.9,4.8,46.1,2.9,0.62,0,0
2024-12-08,SES0081,P001,GK,7.0,7.3,74.2,62,4.7,3.9,4.5,52.4,0.0,0.635,90,0
2024-12-08,SES0081,P002,CB,8.9,8.2,62.3,57,3.2,1.6,3.6,51.4,5.7,0.679,30,0
2024-12-08,SES0081,P003,CB,8.3,10.0,66.0,51,2.7,1.9,7.6,53.8,2.4,0.664,90,0
2024-12-08,SES0081,P004,CB,8.3,7.4,70.3,65,3.9,2.2,5.3,54.9,5.2,0.713,90,0
2024-12-08,SES0081,P005,LB,7.5,8.7,64.6,56,2.1,1.2,5.3,53.8,0.8,0.631,90,0
2024-12-08,SES0081,P006,LB,7.9,7.0,67.4,66,4.2,4.0,4.5,61.0,7.1,0.649,0,0
2024-12-08,SES0081,P007,RB,6.9,9.7,49.0,62,4.6,4.0,5.9,51.1,2.2,0.572,80,0
2024-12-08,SES0081,P008,RB,8.2,6.9,72.1,55,3.5,3.5,5.0,46.9,5.7,0.691,0,0
2024-12-08,SES0081,P009,CDM,7.1,9.7,73.4,54,2.7,1.4,6.8,50.7,2.4,0.642,0,0
2024-12-08,SES0081,P010,CDM,6.7,9.8,60.6,57,5.3,4.7,3.8,50.3,4.8,0.573,0,0
2024-12-08,SES0081,P011,CM,7.6,8.6,70.1,59,5.0,1.3,6.0,54.3,0.0,0.551,90,0
2024-12-08,SES0081,P012,CM,6.5,8.9,52.8,58,5.0,5.6,2.8,50.1,7.9,0.601,0,0
2024-12-08,SES0081,P013,CM,6.7,9.2,51.9,59,3.7,4.0,6.3,50.0,11.3,0.669,0,0
2024-12-08,SES0081,P014,LW,7.8,7.9,73.9,57,4.9,3.5,1.9,43.6,5.6,0.69,30,0
2024-12-08,SES0081,P015,LW,8.9,8.8,66.3,58,3.2,1.1,3.9,48.2,5.0,0.698,0,0
2024-12-08,SES0081,P016,RW,8.9,9.6,65.5,53,3.3,3.6,5.5,50.2,4.1,0.731,60,0
2024-12-08,SES0081,P017,RW,7.6,8.7,62.1,53,2.0,1.0,5.0,56.8,2.6,0.616,60,0
2024-12-08,SES0081,P018,CAM,7.3,8.1,66.9,59,3.9,3.4,5.9,58.6,0.6,0.652,0,0
2024-12-08,SES0081,P019,CAM,7.2,8.3,70.7,60,2.6,1.0,4.5,54.3,5.6,0.665,80,0
2024-12-08,SES0081,P020,ST,8.8,8.4,79.0,56,2.0,2.4,1.0,55.1,5.8,0.75,80,0
2024-12-08,SES0081,P021,ST,6.5,8.2,60.7,61,5.8,4.5,3.5,48.9,7.3,0.632,0,0
2024-12-08,SES0081,P022,ST,8.1,8.1,69.9,55,2.5,3.3,2.6,47.4,3.2,0.546,30,0
2024-12-10,SES0082,P001,GK,8.8,3.7,49.5,64,5.7,3.3,5.3,46.7,4.3,0.561,30,0
2024-12-10,SES0082,P002,CB,8.9,6.5,64.8,53,3.4,4.0,5.3,56.6,6.2,0.642,30,0
2024-12-10,SES0082,P003,CB,7.8,4.8,64.2,53,3.9,2.3,3.0,53.1,0.0,0.651,30,0
2024-12-10,SES0082,P004,CB,5.6,5.4,67.8,61,4.8,5.4,4.3,46.5,0.0,0.671,0,0
2024-12-10,SES0082,P005,LB,7.7,4.6,71.8,52,1.4,2.3,5.2,58.6,2.6,0.768,30,0
2024-12-10,SES0082,P006,LB,8.2,3.5,69.3,60,3.4,1.8,4.2,45.8,1.9,0.699,60,0
2024-12-10,SES0082,P007,RB,7.7,5.0,57.6,61,3.7,3.6,2.7,51.2,0.4,0.539,90,0
2024-12-10,SES0082,P008,RB,8.1,3.8,65.3,63,4.7,3.3,5.7,56.4,4.2,0.732,90,0
2024-12-10,SES0082,P009,CDM,6.1,6.4,46.7,65,4.1,3.2,5.1,52.4,5.4,0.712,60,0
2024-12-10,SES0082,P010,CDM,9.1,6.0,54.5,57,3.7,2.4,5.5,50.7,2.6,0.609,30,0
2024-12-10,SES0082,P011,CM,8.0,2.6,69.4,56,3.2,1.0,2.2,52.9,0.0,0.579,0,0
2024-12-10,SES0082,P012,CM,6.6,4.6,67.4,58,4.6,5.1,4.6,52.2,4.4,0.653,0,0
2024-12-10,SES0082,P013,CM,8.1,4.5,66.4,47,3.1,1.4,4.9,50.7,1.1,0.683,60,0
2024-12-10,SES0082,P014,LW,9.1,5.4,59.4,55,4.4,4.2,5.7,49.7,1.2,0.615,0,0
2024-12-10,SES0082,P015,LW,9.6,6.3,68.9,56,2.1,1.0,3.2,50.3,4.9,0.685,80,0
2024-12-10,SES0082,P016,RW,7.5,4.6,71.1,55,3.4,1.0,5.6,48.7,3.0,0.689,0,0
2024-12-10,SES0082,P017,RW,7.4,4.4,60.7,60,4.2,3.4,3.2,52.2,0.1,0.629,0,0
2024-12-10,SES0082,P018,CAM,10.0,4.1,65.3,59,3.0,2.8,6.7,55.6,7.7,0.717,30,0
2024-12-10,SES0082,P019,CAM,9.5,4.4,49.2,63,2.2,1.4,4.3,51.8,6.3,0.673,0,0
2024-12-10,SES0082,P020,ST,6.4,5.5,56.6,55,4.0,2.8,5.4,51.1,0.0,0.655,0,0
2024-12-10,SES0082,P021,ST,7.6,7.1,65.8,58,5.3,2.8,5.2,46.5,1.3,0.588,0,1
2024-12-10,SES0082,P022,ST,9.4,2.2,70.1,55,3.4,3.3,1.6,43.8,4.4,0.619,90,0
2024-12-12,SES0083,P001,GK,8.6,8.0,68.9,58,1.9,3.4,2.1,53.5,3.1,0.658,30,0
2024-12-12,SES0083,P002,CB,8.7,6.6,65.3,53,2.5,1.6,4.5,53.4,5.8,0.63,30,0
2024-12-12,SES0083,P003,CB,6.6,7.6,55.6,62,3.8,2.7,3.8,48.4,3.0,0.587,30,0
2024-12-12,SES0083,P004,CB,8.1,7.8,65.9,63,4.6,2.2,7.8,48.5,1.7,0.624,30,0
2024-12-12,SES0083,P005,LB,7.3,7.3,46.5,56,4.6,4.4,3.7,47.0,2.3,0.718,60,0
2024-12-12,SES0083,P006,LB,7.6,8.9,75.5,53,4.6,4.0,3.4,44.3,0.0,0.585,0,0
2024-12-12,SES0083,P007,RB,7.0,6.8,64.0,58,4.6,3.5,5.4,50.7,2.7,0.646,90,0
2024-12-12,SES0083,P008,RB,7.9,8.3,55.7,51,3.5,5.2,3.2,48.1,6.7,0.674,30,0
2024-12-12,SES0083,P009,CDM,7.5,5.9,54.4,60,4.6,4.0,4.7,47.0,5.3,0.562,60,0
2024-12-12,SES0083,P010,CDM,8.1,7.7,74.7,54,2.2,2.6,5.2,55.3,3.8,0.735,0,0
2024-12-12,SES0083,P011,CM,9.9,6.1,83.9,53,1.5,1.0,4.8,54.7,5.3,0.768,90,0
2024-12-12,SES0083,P012,CM,10.0,7.2,72.9,51,2.5,1.5,5.5,47.5,4.6,0.677,80,0
2024-12-12,SES0083,P013,CM,7.8,5.7,70.6,58,2.6,2.7,7.9,53.8,3.3,0.702,0,0
2024-12-12,SES0083,P014,LW,8.5,7.0,46.7,55,2.7,2.4,7.8,58.0,3.5,0.748,0,1
2024-12-12,SES0083,P015,LW,7.8,6.1,53.6,61,4.3,3.5,5.0,47.7,0.2,0.638,90,0
2024-12-12,SES0083,P016,RW,8.4,6.7,54.9,55,3.5,3.4,3.1,55.0,1.6,0.641,0,0
2024-12-12,SES0083,P017,RW,7.3,6.4,63.6,61,3.6,2.2,3.3,51.1,4.2,0.637,0,0
2024-12-12,SES0083,P018,CAM,6.7,7.4,68.6,58,2.9,1.9,3.4,54.3,6.3,0.621,30,0
2024-12-12,SES0083,P019,CAM,6.5,5.9,65.8,57,3.8,3.8,5.2,51.3,3.0,0.623,0,0
2024-12-12,SES0083,P020,ST,6.6,7.7,75.5,57,3.8,3.1,5.9,50.5,7.5,0.6,60,0
2024-12-12,SES0083,P021,ST,10.0,6.9,85.4,53,3.0,1.1,4.5,55.9,3.8,0.74,80,0
2024-12-12,SES0083,P022,ST,5.6,8.2,68.2,54,4.0,3.0,4.7,53.5,5.9,0.65,30,0
2024-12-14,SES0084,P001,GK,5.2,3.5,54.6,67,4.6,4.0,5.9,48.2,7.2,0.597,60,0
2024-12-14,SES0084,P002,CB,7.0,3.2,57.5,57,3.0,2.0,4.7,51.1,5.2,0.656,60,0
2024-12-14,SES0084,P003,CB,10.0,3.5,62.6,46,1.3,1.2,1.9,53.6,4.9,0.685,60,0
2024-12-14,SES0084,P004,CB,8.3,1.2,62.3,58,2.7,2.4,7.1,52.9,8.0,0.697,60,0
2024-12-14,SES0084,P005,LB,9.2,2.9,67.9,62,2.6,3.7,4.3,56.5,3.2,0.68,0,0
2024-12-14,SES0084,P006,LB,8.4,4.4,53.9,58,3.1,1.0,3.3,47.5,0.4,0.749,0,0
2024-12-14,SES0084,P007,RB,10.0,1.5,79.0,52,1.2,1.0,4.4,52.1,4.9,0.691,80,0
2024-12-14,SES0084,P008,RB,7.4,1.0,75.5,57,2.8,1.4,3.6,51.8,8.6,0.563,0,0
2024-12-14,SES0084,P009,CDM,8.6,4.1,62.9,61,3.6,2.2,2.5,58.0,4.4,0.634,0,0
2024-12-14,SES0084,P010,CDM,7.3,3.3,76.4,58,3.6,3.2,4.6,49.1,2.8,0.691,30,0
2024-12-14,SES0084,P011,CM,8.9,2.2,57.5,53,1.9,1.0,5.7,52.8,7.0,0.666,0,0
2024-12-14,SES0084,P012,CM,9.2,3.1,37.9,49,1.8,1.0,5.0,52.9,0.0,0.798,0,0
2024-12-14,SES0084,P013,CM,5.5,3.8,64.0,55,3.4,1.5,5.8,46.9,6.1,0.573,60,0
2024-12-14,SES0084,P014,LW,9.6,5.5,45.0,60,2.9,2.7,3.7,53.7,5.3,0.693,0,0
2024-12-14,SES0084,P015,LW,9.7,1.8,70.0,59,1.0,3.2,3.9,50.6,5.5,0.704,60,0
2024-12-14,SES0084,P016,RW,7.8,3.5,59.5,53,3.4,1.1,8.3,49.8,3.2,0.702,0,0
2024-12-14,SES0084,P017,RW,9.3,3.0,66.2,59,2.8,2.3,4.7,53.1,3.3,0.67,30,0
2024-12-14,SES0084,P018,CAM,9.2,2.7,61.8,49,1.4,2.5,6.1,48.2,6.1,0.707,0,0
2024-12-14,SES0084,P019,CAM,6.0,1.3,54.7,61,4.1,3.8,3.1,51.3,5.8,0.592,30,0
2024-12-14,SES0084,P020,ST,8.2,2.6,68.0,55,3.7,4.6,5.4,49.2,5.0,0.733,60,0
2024-12-14,SES0084,P021,ST,8.3,3.9,66.5,54,3.1,1.0,4.7,50.4,0.0,0.603,60,1
2024-12-14,SES0084,P022,ST,8.4,5.4,62.3,53,2.1,3.5,6.3,53.9,3.8,0.614,30,0
2024-12-16,SES0085,P001,GK,8.9,4.2,68.5,57,2.0,1.9,5.0,49.1,0.6,0.655,90,0
2024-12-16,SES0085,P002,CB,7.7,7.0,58.6,53,2.0,2.7,4.8,51.0,7.2,0.677,30,0
2024-12-16,SES0085,P003,CB,5.9,5.5,63.5,47,2.8,3.4,4.0,52.6,5.9,0.596,60,0
2024-12-16,SES0085,P004,CB,9.0,4.8,59.0,53,2.9,2.6,6.6,49.9,0.5,0.681,0,0
2024-12-16,SES0085,P005,LB,9.1,5.8,61.5,56,3.9,4.8,3.2,49.6,1.6,0.729,80,0
2024-12-16,SES0085,P006,LB,8.1,5.8,71.9,55,1.6,2.2,1.9,52.6,4.8,0.733,30,0
2024-12-16,SES0085,P007,RB,7.0,6.6,51.1,58,4.5,2.6,4.5,50.9,3.2,0.607,60,0
2024-12-16,SES0085,P008,RB,10.0,6.1,71.6,53,1.0,1.0,3.3,59.9,4.2,0.62,80,0
2024-12-16,SES0085,P009,CDM,9.1,5.5,71.0,51,2.9,1.1,3.2,51.4,2.6,0.582,80,0
2024-12-16,SES0085,P010,CDM,7.2,6.4,78.1,51,2.6,2.0,3.8,58.2,4.4,0.72,90,0
2024-12-16,SES0085,P011,CM,8.6,4.5,70.6,55,3.1,2.2,6.0,61.1,3.6,0.574,30,0
2024-12-16,SES0085,P012,CM,7.8,4.3,88.5,47,4.0,3.5,3.4,45.1,3.4,0.622,30,0
2024-12-16,SES0085,P013,CM,7.5,6.9,59.8,57,2.2,2.3,5.1,55.9,6.6,0.626,0,0
2024-12-16,SES0085,P014,LW,9.8,6.5,64.9,57,2.8,1.0,5.7,49.7,3.6,0.744,30,0
2024-12-16,SES0085,P015,LW,7.5,5.8,72.6,48,1.7,2.3,3.8,49.3,2.7,0.712,90,0
2024-12-16,SES0085,P016,RW,7.5,6.0,60.5,57,1.8,3.5,4.4,52.0,0.8,0.66,60,0
2024-12-16,SES0085,P017,RW,7.6,6.8,74.0,52,3.6,1.5,4.5,51.4,3.6,0.62,30,0
2024-12-16,SES0085,P018,CAM,7.8,5.6,66.5,63,4.9,4.2,3.3,51.6,2.1,0.654,0,0
2024-12-16,SES0085,P019,CAM,7.5,3.6,69.8,60,4.0,3.5,3.1,48.5,2.2,0.614,0,0
2024-12-16,SES0085,P020,ST,7.9,5.7,79.4,60,3.1,2.5,5.3,48.5,0.0,0.64,0,0
2024-12-16,SES0085,P021,ST,8.2,5.9,71.4,49,2.9,1.0,6.1,49.8,0.1,0.641,0,0
2024-12-16,SES0085,P022,ST,9.5,6.3,71.1,49,1.4,1.0,5.6,51.7,7.2,0.651,60,0
2024-12-18,SES0086,P001,GK,6.8,3.3,72.3,57,6.3,6.2,4.1,52.0,5.4,0.577,30,0
2024-12-18,SES0086,P002,CB,6.1,4.6,48.7,61,7.3,5.1,1.5,49.1,6.3,0.589,90,0
2024-12-18,SES0086,P003,CB,7.0,4.8,61.8,59,5.7,5.5,1.5,49.4,6.4,0.603,80,0
2024-12-18,SES0086,P004,CB,7.4,8.5,62.9,54,6.0,4.5,4.9,50.9,1.9,0.59,0,0
2024-12-18,SES0086,P005,LB,9.4,4.0,54.4,55,4.2,4.3,4.9,49.1,2.6,0.733,60,0
2024-12-18,SES0086,P006,LB,6.6,3.9,66.7,63,4.3,4.4,4.0,47.7,0.9,0.678,90,0
2024-12-18,SES0086,P007,RB,6.9,4.2,64.6,52,3.7,3.7,3.7,50.5,2.6,0.585,60,0
2024-12-18,SES0086,P008,RB,6.7,4.6,52.9,63,7.4,5.3,2.5,49.1,7.3,0.52,30,0
2024-12-18,SES0086,P009,CDM,8.0,4.6,45.8,64,6.4,4.9,4.1,50.8,12.4,0.538,90,0
2024-12-18,SES0086,P010,CDM,7.9,4.7,51.4,57,5.4,5.2,4.0,47.6,4.8,0.662,0,0
2024-12-18,SES0086,P011,CM,6.5,5.9,51.2,60,4.5,3.2,4.1,48.6,0.0,0.57,0,0
2024-12-18,SES0086,P012,CM,7.0,6.2,60.9,60,6.6,4.1,2.8,51.4,2.0,0.608,80,0
2024-12-18,SES0086,P013,CM,8.0,6.1,58.7,58,6.0,4.6,4.2,45.4,6.5,0.606,80,0
2024-12-18,SES0086,P014,LW,7.0,4.8,48.0,57,5.6,6.4,3.0,49.8,7.1,0.641,80,0
2024-12-18,SES0086,P015,LW,4.7,5.4,53.2,56,6.3,5.2,5.3,46.9,6.3,0.656,30,0
2024-12-18,SES0086,P016,RW,7.4,4.8,67.3,58,5.8,3.9,3.7,47.7,5.7,0.612,60,0
2024-12-18,SES0086,P017,RW,6.0,5.0,55.6,56,6.2,4.5,1.0,46.8,4.2,0.528,30,0
2024-12-18,SES0086,P018,CAM,6.9,4.7,56.4,60,4.9,2.7,5.8,49.1,2.2,0.605,0,0
2024-12-18,SES0086,P019,CAM,9.2,3.1,46.9,53,4.5,3.6,4.5,53.0,2.4,0.661,80,0
2024-12-18,SES0086,P020,ST,8.1,4.8,66.6,62,5.5,3.6,5.0,54.3,5.2,0.595,90,0
2024-12-18,SES0086,P021,ST,7.6,5.1,47.2,65,5.2,4.4,5.5,45.8,5.9,0.62,0,0
2024-12-18,SES0086,P022,ST,7.3,3.7,61.4,59,4.5,2.7,1.7,52.1,2.1,0.672,0,0
2024-12-20,SES0087,P001,GK,7.3,6.8,55.5,61,5.6,5.0,6.7,55.1,3.9,0.655,60,0
2024-12-20,SES0087,P002,CB,8.3,6.1,58.0,54,1.3,1.0,3.2,49.8,7.8,0.719,0,0
2024-12-20,SES0087,P003,CB,7.0,7.4,68.4,60,3.4,2.6,6.4,48.4,8.9,0.728,90,0
2024-12-20,SES0087,P004,CB,9.5,7.7,70.0,51,3.8,3.6,3.8,50.7,4.2,0.695,90,0
2024-12-20,SES0087,P005,LB,8.2,8.1,58.9,50,3.2,2.4,6.7,51.8,4.4,0.682,0,0
2024-12-20,SES0087,P006,LB,8.2,8.1,62.5,55,2.2,1.4,6.4,51.8,5.9,0.604,60,0
2024-12-20,SES0087,P007,RB,6.5,4.5,69.5,56,4.8,4.2,4.8,46.5,0.4,0.609,30,0
2024-12-20,SES0087,P008,RB,6.8,9.0,73.1,64,4.2,3.1,4.4,53.0,2.3,0.57,30,0
